AppliedSchool,Degree,Major,Result,Year,EnglishLevel,TOEFL,IELTS,GRE,School,SchoolMajor,GPA,Post_School,Post_Major,Post_GPA,Other_Info
埃默里大学,硕士,Biostatistics,录取,2016,3,105.0,,325,清华/北大/中科大,,84.0,,,,比较平衡发展的那种嘻嘻
新加坡国立大学,硕士,Computer Science,录取,2017,0,,,0,国外高校（含港澳台）,电子电气工程,89.0,,,,海本，成绩豁免。
南加州大学,硕士,"Urban, Community and Regional Planning",录取,2017,3,106.0,,333,,城市规划,88.0,,,,无论文，普通推荐，四份实习，三个会议，若干研究，两次海外交流，若干志愿者
爱丁堡大学,硕士,Social Anthropology,录取,2017,2,,6.5,0,211 & 985,民族学,87.3,,,,台湾交换半年，均分90。专业对口单位实习一份
香港城市大学,硕士,Energy and Environment,录取,2015,0,,6.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,能源动力系统及自动化,76.0,,,,
香港城市大学,硕士,Finance,录取,2016,3,,7.0,0,211,财政学,84.26,,,,
塔夫茨大学,硕士,Economics,录取,2016,3,105.0,,321,211 & 985,经济学,84.0,,,,
香港理工大学,硕士,Environmental Management and Engineering,录取,2016,2,,6.5,0,,轻化工程,88.0,,,,六年工作经验，本科期间一年日本交换，正在考虑是否从了的问题，暂未决定
美利坚大学,硕士,International Affairs,录取,2015,3,105.0,,326,双非,国际政治,89.0,,,,国家奖学金，校级一等奖学金，水论文一篇，牛推（应该算）一个，科研项目若干。
南洋理工大学,硕士,Logistics and Supply Chain Management,录取,2015,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,工业工程,84.0,,,,
香港大学,硕士,Energy Engineering,录取,2015,2,,6.5,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,能源动力系统及自动化,84.0,,,,"本科每年都有奖学金，三好学生，优秀学生干部，社团积极分子；
无论文，未提交任何推荐信（学校要求不需要提交）；
两年不相干工作经验"
德克萨斯农工大学,硕士,Landscape Architecture,录取,2015,2,94.0,,309,211,园林,81.5,,,,
诺丁汉大学,硕士,Sustainable Building Technology,录取,2016,2,,6.5,0,双非,建环（暖通）,87.0,,,,一篇论文；一封院长推荐，一封教授推荐；两个实习；两个实用新型专利；一企业奖学金，年年校奖
萨斯喀彻温大学,硕士,Electrical and Computer Engineering,录取,2015,2,94.0,,0,211,电子信息工程,69.0,,电气自动化,82,无英文论文发表，国内期刊两篇，其中一篇核心，工作三年，开发过TI的2407，2812，28335平台软硬件，飞思卡尔iMX287软件，NI LabVIEW平台软件
西蒙弗雷泽大学,硕士,Computer Science,录取,2016,2,95.0,,0,清华/北大/中科大,计算机科学,83.0,,,,"最终决定从了SFU，因为大家一致建议导师比学校重要，SFU跟个很牛的导师。
McGill算是破格录取，因为我没G,T也不到100. 所以陶瓷还是很重要的，只要导师要你其他的都是浮云。
目前没有收到rej，Queen和UWO的申请已经取消了。昨天还被McMaster的一个教授反套，告诉他我已经有去向了，有点受宠若惊，毕竟我的本科成绩和TOEFL都这么渣。
工龄三年的大龄工作党了，这一路走来寄托对我的帮助很大。感谢寄托~"
利兹大学,硕士,International Journalism,录取,2015,3,,7.0,0,211,英语,88.0,,,,无论文，非主流实习经历，ps写的好。
雪城大学,硕士,Architecture,录取,2015,2,95.0,,317,双非,建筑学,86.0,,,,"两次竞赛没有获奖，推荐信很普通，系主任，实习单位院长，任课老师
校内奖学金吧...没有了..."
乔治城大学,硕士,Biotechnology,录取,2016,2,90.0,,313,211,生物工程,81.0,,,,两段大创经历 有英文文章即将publish 一段外企研发部实习经历 一段医疗器械外企实习
伦敦大学学院,硕士,Comparative Business Economics,录取,2016,3,,7.0,0,211 & 985,金融,86.57,,,,
南洋理工大学,硕士,Communication Engineering,录取,2016,2,,6.5,0,,通信工程,85.0,,,,一些奖学金和校级荣誉，没有科研和paper，很水的条件。。唯一亮点大四下学期，也就是现在有机会来tum做毕业设计。
南加州大学,博士,Chemistry,录取,2014,4,112.0,,327,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,化学,88.0,,,,
香港中文大学,硕士,Economics,录取,2015,3,,7.0,0,211,保险,84.0,,,,水实习两个，比较能看的就是有个国家奖学金
芝加哥大学,硕士,Social Science,录取,2017,3,108.0,,332,,心理学,90.0,,,,"CCER 经济学双学位，3.9/4. 详细背景可以找我之前发的定位帖 http://bbs.gter.net/thread-2049806-1-1.html。

申的时候相对于定位帖里多了一篇 writing sample,做的还成，其中一份推荐信的推荐力度也强了些。

MAPSS与 MACSS 拿了2/3的 tuition waive（不给奖真的好贵读不起）。

cemfi免学费额外给了5000欧/年。金钱的诱惑好大。。。。"
香港城市大学,硕士,Corporate and Commercial Law,录取,2016,3,,7.0,0,211,法学,86.9,,,,
香港浸会大学,硕士,Applied Economics,录取,2014,0,,,0,双非,金融学,88.0,,,,有做课题2个，没发表；校级奖学金；会计从业资格；2个实习
密歇根大学安娜堡分校,硕士,Public Health Studies,录取,2015,3,103.0,,326,211 & 985,环境科学,86.69,,,,
波士顿学院,硕士,Law,录取,2017,2,98.0,,0,双非,法学,84.0,,,,某国内红圈所实习1年，直辖市级辩论赛，模拟法庭竞赛，还有大规模集体民事诉讼经历，然后就没了，经历少之又少
约翰霍普金斯大学,硕士,Chemical Engineering,录取,2017,2,96.0,,318,211,油气储运工程 化工学院,85.0,,,,国内论文，非一作（这个论文就是搞笑的）。有一些学校的比赛奖励，但感觉没什么用。
北卡罗莱纳州立大学,硕士,Music Performance,录取,2017,2,90.0,,0,双非,钢琴,84.0,,,,
香港大学,硕士,Environmental Engineering,录取,2015,3,,7.0,0,双非,环境工程,90.0,,,,"两个教授推荐，论文的话不知名的发表过一篇。
实习的话一个学校的比较水，还有个暑假的一个月实习，最后一个就是现在的，都是水公司。。"
赫瑞瓦特大学,硕士,Financial Mathematics,录取,2017,2,,6.5,0,211,统计,86.0,,,,有奖学金和学生会经历，无论文发表
宾夕法尼亚大学,硕士,Education Policy,录取,2016,4,110.0,,325,双非,商务英语,88.0,,,,
香港中文大学,硕士,Education,录取,2016,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,哲学,92.0,,,,教育學從業兩年
布里斯托大学,硕士,Accounting and Finance,录取,2017,3,,7.0,0,211 & 985,金融,84.0,,,,
加州大学圣克鲁兹分校,硕士,Computer Science,录取,2015,3,107.0,,318,双非,计算机科学与技术,82.0,,,,sci三作一篇，ei期刊二作一篇，ei会议一作两篇
香港大学,硕士,Electrical and Electronics Engineering,录取,2017,3,,7.0,318,211 & 985,智能科学与技术,81.0,,,,"项目&论文：一个国家级大学生创新项目，同时第一作者身份在ICONI 2016上发表短论文一篇；若干校内相关小项目；

推荐信：本校教授(IEEE Member, IEEE Most Popular Writer 2015), 以及通用电气中国研发中心CIO；

实习：中国移动 & 通用电气GE"
伊利诺伊大学厄巴纳-香槟分校,硕士,Landscape Architecture,录取,2017,2,93.0,,315,,,86.63,,,,
岭南大学,硕士,Marketing and International Business,录取,2014,0,,,0,双非,金融,81.0,,,,双非二本。6.5雅思。六级。三个银行实习。两个奖学金。一个营销二等奖。。还有一些学院的奖项、、无论文
佐治亚理工学院,博士,Civil Engineering,录取,2015,3,104.0,,325,211 & 985,土木工程,93.0,,,,
新加坡国立大学,硕士,Quantitative Finance,录取,2015,3,106.0,,323,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,数学与应用数学,80.0,,,,无论文无学术经历。CFA1级，会计事务所、外资银行实习经历。
香港大学,硕士,Electrical and Electronics Engineering,录取,2014,0,,,0,双非,,84.0,,,,
香港中文大学,硕士,Applied Economics,录取,2016,3,,7.0,0,211 & 985,会计,88.0,,,,
乔治城大学,硕士,Law,录取,2015,3,106.0,,0,清华/北大/中科大,Law,84.84,,,,工作6年+（内所5年，公司法务1年+）
伦敦政治经济学院,硕士,Strategic Communication,录取,2017,4,,7.5,0,211 & 985,英语,94.0,,,,"连续三年拿奖学金
有实习
有海外交换"
波士顿大学,硕士,Emerging Media Studies,录取,2016,3,106.0,,324,清华/北大/中科大,广告学,90.0,,,,
东北大学,硕士,Architecture,录取,2017,3,101.0,,310,211,城市规划,84.57,,,,
新加坡国立大学,硕士,Economics and Econometrics,录取,2012,2,92.0,,325,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,金融工程,85.0,,,,
香港理工大学,硕士,Finance,录取,2017,2,,6.5,0,211,信息管理与信息系统,88.0,,,,三年奖学金、两个上海市奖项、其他各类校级奖项
格拉斯哥大学,硕士,Finance,录取,2015,0,,,0,211 & 985,采矿工程,87.7,211 & 985,空气动力学,,本科跟着老师一个项目，一个论文，研究生5项目，5论文，工作上有两个自然基金项目，无牛人推荐。。
埃因霍芬理工大学,硕士,Computer Science,录取,2014,0,,,0,双非,计算机科学与技术,80.0,,,,
悉尼大学,博士,Computer Science,录取,2017,2,99.0,,321,211 & 985,测控技术与仪器,88.6,211 & 985,仪器科学与技术,,
阿尔托大学,硕士,Electrical Power Engineering,录取,2014,3,102.0,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,电气工程及自动化,86.0,,,,本科sjtu，典型的三无。。。。。。。很单调的背景。。。
埃克塞特大学,硕士,International Film Business,录取,2016,0,,,0,211,广告学,87.0,,,,
宾夕法尼亚州立大学,硕士,Teaching English to Speakers of Other Languages,录取,2016,3,,7.0,319,211,英语（商务方向）,90.0,,,,
威斯康星大学,硕士,Journalism,录取,2015,3,104.0,,329,双非,新闻学,84.0,,,,
代尔夫特理工大学,硕士,Civil Engineering,录取,2015,2,97.0,7.0,0,211 & 985,船舶于海洋工程,90.2,,,,国内985.211，只是平均分较高，有半年荷兰经历，科研并无很多。
香港中文大学,硕士,Business Analytics,录取,2016,0,,,0,,工商管理,88.0,,,,
纽卡斯尔大学,硕士,Computer Science,录取,2017,3,,7.0,323,211 & 985,土木工程,79.0,,,,
理海大学,硕士,Globalization and Educational Change,录取,2017,3,103.0,,315,双非,英语师范,84.0,,,,
香港中文大学,硕士,Global Communication,录取,2015,3,102.0,,0,,,85.42,,,,本系老师推荐，水实习，无论文
埃默里大学,硕士,Law,录取,2016,3,105.0,7.0,0,211,法学,81.0,,,,学校万年三等奖，在本地律所水实习1个月，高检实习一个月，无牛推，论文三篇，MUN之类的社团活动丰富，LSAC评级AA
香港中文大学,硕士,Systems Engineering and Engineering Management,录取,2016,3,,7.0,0,211,测控,84.0,,,,已毕业 无牛推无论文 两个水实习 三次水水奖学金和一些校内活动
