AppliedSchool,Degree,Major,Result,Year,EnglishLevel,TOEFL,IELTS,GRE,School,SchoolMajor,GPA,Post_School,Post_Major,Post_GPA,Other_Info
伦敦大学学院,硕士,Education,录取,2017,4,,7.5,0,国外高校（含港澳台）,新闻传播,84.0,,,,"两个校内奖学金 
一个上外助教实习 一个SMG实习 一个当地报社"
香港城市大学,硕士,Creative Media,录取,2015,3,,7.0,0,211 & 985,哲学/新闻学,85.0,,,,两次报社实习，一次一个月，另一次一年多。 无牛推，一个新闻学院的老教授，另一个是所在报社的主编大人。 无海外经历。校内活动经历也比较少，没什么能说的= =
杜克大学,硕士,Experimental and Documentary Arts,录取,2015,2,94.0,,0,211,广播电视编导,90.6,,,,台湾交流一年；水水的Hunan电视台实习两个；央广实习一个；台湾电视媒体节目制作一个（独立担当企划脚本，有偿）；主要独立纪录片作品三个（其他clips若干个也都在作品集里），台湾地区环太平洋地区比赛获奖若干；其他传媒沾边的奖项若干个；一个电影节参赛作品获奖（完全是跟组沾光....）；推荐人一个台湾校长一个台湾教授一个本校国家一级导演。这些其实很普通，但包装出来似乎也是能看的......
香港中文大学,硕士,Information Engineering,录取,2015,3,,7.0,0,211,信息管理与信息系统,81.0,,,,相关行业工作3年经验，一篇research proposal，相关领导推荐信。在校期间一个专项奖学金，和几个渣奖。
哥伦比亚大学,硕士,Clinical Psychology,录取,2016,4,110.0,,324,211 & 985,心理学,88.0,国外高校（含港澳台）,social service management,84,"1.北大国科金项目RA，临床心理学各种会议组织和培训。
2.3年精神科医院工作经验。
3.省级科研项目一个，负责人。"
新加坡国立大学,硕士,Economics and Econometrics,录取,2017,3,101.0,,326,211,公共管理,84.0,,,,跨专业申请的经济，没有啥实习，奖学金有几个，一篇国内论文，一篇英文会议，可能研究经历比较丰富吧。
曼彻斯特大学,硕士,Educational Research,录取,2015,3,,7.0,0,,国际经济,86.0,,,,"4年英语教学经验。曾任RISE Teaching Supervisor,现为Wharton Teaching Director.
一位副教授，一位本科毕业论文导师推荐。
全国英语二级翻译证书（北外）。
国家四级育婴师，三级营养师。
钢琴演奏十级。"
都柏林圣三一学院,硕士,Finance,录取,2017,3,,7.0,0,双非,双非·金融,83.24,,,,
威斯康星大学,硕士,Economics and Econometrics,录取,2015,0,,,0,,金融、经济,84.0,,,,
香港大学,硕士,Teaching of Science in an International Context,录取,2016,0,,,0,国外高校（含港澳台）,化学,85.0,,,,本科的大学在这个专业排名还是不错的，奈何我是一个学渣，均分很差。因为英国念的本科所以没有提供语言成绩。大学期间做了两年兼职家教，14年毕业后在上海双语学校做老师。无牛推，毕业太久所以是找现在学校的部门主任写的推荐信。
俄亥俄州立大学,硕士,"Urban, Community and Regional Planning",录取,2017,2,94.0,,319,双非,,85.89,,,,两次国外志愿经历 没有论文
佐治亚理工学院,硕士,Electrical and Electronics Engineering,录取,2016,3,103.0,,323,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,电气工程,91.0,,,,
佛罗里达大学,博士,Mechanical Engineering,录取,2014,2,92.0,,323,双非,物理,84.0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,力学,84,群套，无强套；无牛腿；一篇国内核心一作；三个科研项目
诺丁汉大学,硕士,Law,录取,2015,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,法学,85.0,,,,"老985，但法学不受重视；在校成绩一般，保研名单边缘；最差的校奖学金和一般的社会奖学金；有MOOT小奖；小律所+基层法院实习；主持过科研项目；RA经历；论文小奖；辑刊发表（不是买的）；美国小破校summer school；台湾半年交换；司考400+；推荐信：本校院长 + 外校论文指导教授, 要三封推荐信的加了个实习的小所创始合伙人。"
利兹大学,硕士,Applied Translation Studies,录取,2014,0,,,0,双非,英语 985 211,88.0,,,,英语本科一枚，产自吉林大学。推荐信是副院长和一位教授签的。本科期间二等奖学金两次。其他只有一些支教和志愿者活动。论文神马的，交了很多的Writing Sample。。纯自己码字。。没有其他
纽约大学,硕士,International Relations and National Security Studies,录取,2016,3,106.0,,322,双非,英语专业,89.0,,,,参加过各种国家级的英语演讲，写作，阅读竞赛；社团经历有校广播站，剧社和志愿者；做过交传。
密歇根大学安娜堡分校,硕士,Architecture,录取,2017,3,106.0,,314,国外高校（含港澳台）,建筑设计,84.0,,,,
香港城市大学,硕士,Construction Management,录取,2015,3,,7.0,0,双非,土木工程,84.0,,,,三年甲级设计院工作经验 二年一等奖学金 一年二等奖学金 无paper 还有乱七八糟神马志愿者之类的东西
香港中文大学,硕士,Chinese Culture and Literature,录取,2015,4,,7.5,0,,对外汉语,84.0,,,,有论文/研究经历但都未发表，无牛人推荐，但有一封留推（威廉·玛丽助理教授）
香港科技大学,硕士,Economics,录取,2017,3,104.0,,0,双非,金融学,84.74,,,,
波士顿大学,硕士,American Law,录取,2017,3,100.0,,0,211,法学,87.2,,,,成绩LSAC的评级是AA，托福考了两次都是100，就没有继续了。再说一下本人的其他条件以供参考，普通211大学，成绩上游，拿过国家奖学金等一系列奖学金。做项目拿过国家、市级奖。还有一系列个人的奖。参加过ICC中文模拟法庭，拿了三等奖，现在正在准备VIS以及jessup。实习两段，一个法院的，一个小所的实习。参加过UCB的summer school，修了两门关于法律的课程都拿了A。
南加州大学,硕士,American Law,录取,2015,3,101.0,,0,211 & 985,法学,84.0,,,,十分平凡的经历，院级奖学金，大创，moot court 未上场，实习只有律所，还有几个水水的志愿者神马的。。。
明尼苏达大学双城分校,硕士,American Law,录取,2016,2,95.0,,0,,law,84.0,,,,
利兹大学,硕士,Construction Engineering and Management,录取,2016,0,,6.0,0,211,土木工程,78.0,,,,有一篇国家发明专利第一作者，三年设计院工作经验，，，一些水证书...
香港理工大学,硕士,Other,录取,2013,0,,,0,双非,计算机科学,83.0,,,,"弱弱弱背景
2012年畢業的飄過
無牛推  一個教務處主任  +  一個教過我的老師
畢業論文算不算？
兩個無關的實習"
查尔姆斯理工,硕士,Naval Architecture and Offshore Engineering,录取,2014,0,,,0,双非,船舶与海洋工程,88.0,,,,三无选手
香港理工大学,硕士,Applied Mathematics for Science and Technology,录取,2015,2,,6.5,0,211,信息学,84.0,,,,一些小奖，三年奖学金，水项目，水实习，无论文
克拉克森大学,硕士,Environmental Engineering,录取,2014,0,,,319,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,环境工程,80.0,,,,无论文，课题组水实验经历一大堆，有一封国外老师推荐信
卡斯商学院,硕士,Shipping Trade and Finance,录取,2016,4,,7.5,0,双非,,84.0,,,,
克莱姆森大学,硕士,Architecture,录取,2015,3,103.0,,319,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,建筑,86.0,,,,路人一个，没有任何实习，四年制工学学位，推荐信找的都是院里的副教授=。=
香港中文大学,硕士,Global Communication,录取,2015,4,,7.5,0,211 & 985,会展,84.0,211 & 985,,,无论文，本科小奖学金，一年半留学经历，3家国外传媒实习，一份国内副教授推荐信两份国外副教授推荐信，3份实习单位推荐信
加州大学戴维斯分校,硕士,Statistics,录取,2017,3,101.0,,324,,stat,87.0,,,,无实习论文
阿尔托大学,硕士,Mechanical Engineering,录取,2016,2,,6.5,0,211,机械设计制造及其自动化,84.0,,,,
香港科技大学,博士,Chemistry,录取,2017,0,,6.0,0,双非,材料科学与工程,81.0,双非,,,双非，一篇SCI
东北大学,硕士,Mechanical Engineering,录取,2017,2,92.0,,319,211 & 985,,85.69,,,,
香港城市大学,硕士,Business Information Systems,录取,2015,2,,6.5,0,双非,旅游管理,84.0,,,,
渥太华大学,硕士,Mechanical Engineering,录取,2016,3,104.0,,323,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,能源,87.7,,,,
奥克兰大学,硕士,Management,录取,2015,2,94.0,,0,双非,酒店管理,88.0,,,,
伯明翰大学,硕士,International Business,录取,2017,4,,7.5,0,211 & 985,法语,82.0,,,,拿过两次学校奖学金，世界五百强翻译实习经历，全国性英语比赛特等奖，全国法语歌曲大赛总决赛
麻省理工学院,硕士,Architecture,录取,2017,3,106.0,,323,清华/北大/中科大,建筑学，计算机辅修,94.0,清华/北大/中科大,建筑学,,
加州大学洛杉矶分校,硕士,Environmental Health,录取,2017,3,,7.0,313,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,预防医学,84.0,,,,"没有发表论文。
有两段科研经历。 
实习的话是医院和公卫直接相关的3个机构都有一段实习经历。没有正式工作的经历。
志愿者活动也有参与。（志愿者活动应该没什么用.毕竟那边不认可时长.）"
新加坡国立大学,硕士,Applied Economics,录取,2017,3,,7.0,0,211,市场营销,86.0,,,,
马里兰大学帕克分校,硕士,Biostatistics,录取,2016,3,101.0,,314,211 & 985,生物技术,87.12,,,,
代尔夫特理工大学,硕士,Computer Science,录取,2014,0,,,0,双非,信息管理与信息系统,85.2,,,,大学三年浑浑噩噩过来的，无paper，无牛推；实验室修电脑、打印机两个月，企业实习打酱油一个月，两次人民奖学金，13年 MCM M奖
博科尼大学,硕士,Economic and Social Science,录取,2015,3,103.0,,332,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,会计,91.0,,,,
罗彻斯特理工大学,硕士,Game and Interactive Media Design,录取,2015,1,86.0,,308,双非,软件工程,77.0,,,,
香港科技大学,硕士,Electrical Engineering,录取,2017,1,89.0,,0,211,微电子科学与工程,86.6,,,,
英属哥伦比亚大学,硕士,Journalism,录取,2016,4,110.0,,0,211 & 985,,79.0,211,,81,将近3年的新闻从业经验，有国外出差采访经历，可能比较加分。之前skype面过一轮，有一个entrance scholarship，不知道有没有其他的奖学金机会。
香港大学,硕士,Industrial Engineering and Logistics Management,录取,2016,2,92.0,,319,211 & 985,物流管理,83.0,,,,论文两篇，水科研一个，两个大型外企实习，一个有关一个无关
伦敦大学学院,硕士,Law,录取,2016,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,法学,88.0,,,,拿了几个奖学金，在律所做过一个实习，去欧洲交换过一年
圣路易斯华盛顿大学,博士,Chemical Engineering,录取,2016,3,108.0,,326,,环境化学,88.0,,,,
伦敦大学学院,硕士,Economics,录取,2016,0,,,334,,经济学,86.0,,,,
香港城市大学,硕士,Marketing & Supply Chain & Production & MIS,录取,2013,0,,,0,双非,Software Engineering,84.0,,,,三年的二等奖学金，项目都是大作业项目
圣安德鲁斯大学,硕士,Banking and Finance,录取,2015,3,,7.0,0,211,数学与经济学双学位,88.0,,,,
墨尔本大学,博士,Social Work and Youth Services,录取,2015,2,98.0,,310,双非,社会工作,88.0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,社会工作,84,会议论文若干，得全国论文奖三篇；杂志论文两篇；研究项目都是小项目，但较多，也都算独立项目；学生工作经历丰富；最高级别奖学金若干。
华威大学,硕士,Digital Media and Culture,录取,2015,2,,6.5,0,211,新闻,85.5,,,,两份推荐信，一个副教授，一个院长。有挑战杯大创项目，奖学金，获过新闻方面的奖项。电视台、报社、门户网站几份实习，政府机关打酱油过。
